Variavel_1,Variavel_2,Pearson_r
idf_b_volumetric_flow_rate_cal_m3_s,temp_3_of_furnace_a_inner_adegc,0.9065360119461873
temp_3_of_furnace_a_inner_adegc,idf_b_volumetric_flow_rate_cal_m3_s,0.9065360119461873
te_no_7_hp_heater_ol_feed_wtr_adegc,pressure_1_of_furnace_a_bed_kpa,0.9065358708354918
pressure_1_of_furnace_a_bed_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9065358708354918
flw_of_cnd_water_before_dea_t_h,idf_b_volumetric_flow_rate_cal_m3_s,0.9065103607866728
idf_b_volumetric_flow_rate_cal_m3_s,flw_of_cnd_water_before_dea_t_h,0.9065103607866728
furnace_bed_temp_10_12_sel_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9064717681423023
flw_output_of_belt_coal_fdr_b4_t_h,furnace_bed_temp_10_12_sel_adegc,0.9064717681423023
cur_of_secondary_air_fan_mtr_b_a,u_valve_c_inlet_static_prs_kpa,0.9064430780187369
u_valve_c_inlet_static_prs_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9064430780187369
sa_fan_b_fq_speed_feedback_rpm,temp_of_gas_in_ltr_side_b_outl_adegc,0.9062766515957069
temp_of_gas_in_ltr_side_b_outl_adegc,sa_fan_b_fq_speed_feedback_rpm,0.9062766515957069
cur_of_primary_air_fan_mtr_a_a,pressure_3_of_furnace_bed_kpa,0.9062527726924856
pressure_3_of_furnace_bed_kpa,cur_of_primary_air_fan_mtr_a_a,0.9062527726924856
status_operacao,cur_of_induced_draft_fan_mtr_b_a,0.9062139620282094
cur_of_induced_draft_fan_mtr_b_a,status_operacao,0.9062139620282094
flw_output_of_belt_coal_fdr_c2_t_h,flw_output_of_belt_coal_fdr_b3_t_h,0.9062079120525922
flw_output_of_belt_coal_fdr_b3_t_h,flw_output_of_belt_coal_fdr_c2_t_h,0.9062079120525922
prs_air_in_stm_aph_paf_b_outl_kpa,flw_output_of_belt_coal_fdr_a2_t_h,0.9060468591052008
flw_output_of_belt_coal_fdr_a2_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9060468591052008
prs_air_in_stm_aph_paf_a_outl_kpa,press_2_3_of_furnace_b_bed_kpa,0.9059427569326441
press_2_3_of_furnace_b_bed_kpa,prs_air_in_stm_aph_paf_a_outl_kpa,0.9059427569326441
miain_steam_temperature_adegc,sa_fan_b_fq_speed_feedback_rpm,0.9058711226822628
sa_fan_b_fq_speed_feedback_rpm,miain_steam_temperature_adegc,0.9058711226822628
idf_a_volumetric_flow_rate_cal_m3_s,pressure_of_furnace_b_medium_pa,0.9058586005812577
pressure_of_furnace_b_medium_pa,idf_a_volumetric_flow_rate_cal_m3_s,0.9058586005812577
cur_of_induced_draft_fan_mtr_b_a,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9054774271019299
te_no_8_hp_heater_ol_feed_wtr_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9054774271019299
u_valve_b_inlet_static_prs_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,0.9051731904619484
esp_comb_with_ff_b_inl_prs_2_kpa,u_valve_b_inlet_static_prs_kpa,0.9051731904619484
prs_of_hpfa_fan_outl_head_pipe_kpa,prs_of_hpfa_fan_c_outlet_head_kpa,0.9051308002548311
prs_of_hpfa_fan_c_outlet_head_kpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9051308002548311
cur_of_primary_air_fan_mtr_a_a,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9050021511686247
te_no_8_hp_heater_ol_feed_wtr_adegc,cur_of_primary_air_fan_mtr_a_a,0.9050021511686247
temp_of_furnace_b_outl_adegc,temp_of_cnd_pump_outl_header_adegc,0.9049664958448973
temp_of_cnd_pump_outl_header_adegc,temp_of_furnace_b_outl_adegc,0.9049664958448973
total_air_flow_knm3_h,prs_air_in_stm_aph_paf_a_outl_kpa,0.9049404852644227
prs_air_in_stm_aph_paf_a_outl_kpa,total_air_flow_knm3_h,0.9049404852644227
differential_prs_of_furnace_a_kpa,2_lms_pdr_bin_continous_lvl_m,0.9048707489803465
2_lms_pdr_bin_continous_lvl_m,differential_prs_of_furnace_a_kpa,0.9048707489803465
prs_air_in_stm_aph_paf_b_outl_kpa,flw_output_of_belt_coal_fdr_b3_t_h,0.9048663697237003
flw_output_of_belt_coal_fdr_b3_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9048663697237003
cur_of_induced_draft_fan_mtr_b_a,flw_total_c_t_h,0.9048519209597451
flw_total_c_t_h,cur_of_induced_draft_fan_mtr_b_a,0.9048519209597451
flw_output_of_belt_coal_fdr_b3_t_h,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9047366837125028
te_no_7_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9047366837125028
cur_of_primary_air_fan_mtr_a_a,cur_of_induced_draft_fan_mtr_b_a,0.9046357103822839
cur_of_induced_draft_fan_mtr_b_a,cur_of_primary_air_fan_mtr_a_a,0.9046357103822839
flw_total_b_t_h,pressure_1_of_furnace_a_bed_kpa,0.9045557596301702
pressure_1_of_furnace_a_bed_kpa,flw_total_b_t_h,0.9045557596301702
flw_output_of_belt_coal_fdr_b1_t_h,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9044505749732132
te_no_7_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9044505749732132
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9043803451249494
flw_output_of_belt_coal_fdr_b4_t_h,furnace_bed_temp_13_15_sel_adegc,0.9043803451249494
flw_output_of_belt_coal_fdr_a2_t_h,furnace_bed_temp_13_15_sel_adegc,0.9042961550193059
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9042961550193059
temp_of_gas_in_ltr_side_b_outl_adegc,temp_of_cnd_pump_outl_header_adegc,0.9042721916809557
temp_of_cnd_pump_outl_header_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9042721916809557
cur_of_primary_air_fan_mtr_a_a,main_steam_flow_sel_t_h,0.904258565733559
main_steam_flow_sel_t_h,cur_of_primary_air_fan_mtr_a_a,0.904258565733559
sa_fan_b_fq_speed_feedback_rpm,hot_reheat_steam_temperature_1_adegc,0.90422080460131
hot_reheat_steam_temperature_1_adegc,sa_fan_b_fq_speed_feedback_rpm,0.90422080460131
pressure_of_furnace_b_lower_kpa,2_lms_pdr_bin_continous_lvl_m,0.9041632663863384
2_lms_pdr_bin_continous_lvl_m,pressure_of_furnace_b_lower_kpa,0.9041632663863384
cur_of_secondary_air_fan_mtr_b_a,hot_reheat_steam_pressure_mpa,0.9040730980461522
hot_reheat_steam_pressure_mpa,cur_of_secondary_air_fan_mtr_b_a,0.9040730980461522
feed_water_flw_sel_t_h,cur_of_primary_air_fan_mtr_b_a,0.9038551405378702
cur_of_primary_air_fan_mtr_b_a,feed_water_flw_sel_t_h,0.9038551405378702
hot_reheat_steam_temperature_1_adegc,temp_of_cnd_pump_outl_header_adegc,0.9037794969264219
temp_of_cnd_pump_outl_header_adegc,hot_reheat_steam_temperature_1_adegc,0.9037794969264219
temp_1_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9037263590384154
flw_output_of_belt_coal_fdr_b1_t_h,temp_1_of_furnace_b_inner_adegc,0.9037263590384154
total_paf_air_flow_knm3_h,cur_of_induced_draft_fan_mtr_b_a,0.9037254037737625
cur_of_induced_draft_fan_mtr_b_a,total_paf_air_flow_knm3_h,0.9037254037737625
total_fuel_flow_t_h,sa_fan_b_fq_speed_feedback_rpm,0.9036442491373576
sa_fan_b_fq_speed_feedback_rpm,total_fuel_flow_t_h,0.9036442491373576
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9035338476998824
flw_output_of_belt_coal_fdr_b3_t_h,furnace_bed_temp_13_15_sel_adegc,0.9035338476998824
vacuum_pres_from_tcs_kpa,2_lms_pdr_bin_continous_lvl_m,0.9034782125719353
2_lms_pdr_bin_continous_lvl_m,vacuum_pres_from_tcs_kpa,0.9034782125719353
2_lms_pdr_bin_continous_lvl_m,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9031320832464694
prs_hot_sa_saf_a_in_aph_outl_kpa,2_lms_pdr_bin_continous_lvl_m,0.9031320832464694
te_of_gas_in_ecmz_side_b_outl_adegc,sa_fan_b_fq_speed_feedback_rpm,0.90311779744889
sa_fan_b_fq_speed_feedback_rpm,te_of_gas_in_ecmz_side_b_outl_adegc,0.90311779744889
total_paf_air_flow_knm3_h,temp_of_furnace_a_outl_adegc,0.9029748095849591
temp_of_furnace_a_outl_adegc,total_paf_air_flow_knm3_h,0.9029748095849591
prs_hot_pri_air_in_aph_outl_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9029640083473184
te_no_8_hp_heater_ol_feed_wtr_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9029640083473184
flw_total_c_t_h,pressure_of_sa_fan_b_outlet_kpa,0.9029060207847984
pressure_of_sa_fan_b_outlet_kpa,flw_total_c_t_h,0.9029060207847984
hi_temperture_reheol_pres_mpa_mi,id_fan_b_move_impeller_pos_fdb_,0.9028808198345423
id_fan_b_move_impeller_pos_fdb_,hi_temperture_reheol_pres_mpa_mi,0.9028808198345423
total_air_flow_knm3_h,total_paf_air_flow_knm3_h,0.9027450822938478
total_paf_air_flow_knm3_h,total_air_flow_knm3_h,0.9027450822938478
differential_prs_of_furnace_b_kpa,temp_of_4_lph_outl_wtr_adegc,0.9024432844415478
temp_of_4_lph_outl_wtr_adegc,differential_prs_of_furnace_b_kpa,0.9024432844415478
total_paf_air_flow_knm3_h,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9024071099953911
prs_of_hpfa_fan_outl_head_pipe_kpa,total_paf_air_flow_knm3_h,0.9024071099953911
temp_3_of_furnace_a_inner_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.902392721345298
te_no_6_hp_heater_ol_feed_wtr_adegc,temp_3_of_furnace_a_inner_adegc,0.902392721345298
flw_output_of_belt_coal_fdr_b2_t_h,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9023652083240808
te_no_7_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9023652083240808
flw_output_of_belt_coal_fdr_a1_t_h,differential_prs_of_furnace_b_kpa,0.9022568298243301
differential_prs_of_furnace_b_kpa,flw_output_of_belt_coal_fdr_a1_t_h,0.9022568298243301
pressure_1_of_furnace_a_bed_kpa,total_paf_air_flow_knm3_h,0.902061553973442
total_paf_air_flow_knm3_h,pressure_1_of_furnace_a_bed_kpa,0.902061553973442
pa_fan_b_fq_speed_feedback_rpm,esp_comb_with_ff_a_inl_prs_1_kpa,0.9020563482438495
esp_comb_with_ff_a_inl_prs_1_kpa,pa_fan_b_fq_speed_feedback_rpm,0.9020563482438495
prs_of_hpfa_fan_c_outlet_head_kpa,t_bfbp_b_inlet_temperature_adegc,0.901788007399177
t_bfbp_b_inlet_temperature_adegc,prs_of_hpfa_fan_c_outlet_head_kpa,0.901788007399177
coal_perc_do_ar_total_,2_lms_pdr_bin_continous_lvl_m,0.9016476728318975
2_lms_pdr_bin_continous_lvl_m,coal_perc_do_ar_total_,0.9016476728318975
cur_of_induced_draft_fan_mtr_a_a,pressure_3_of_furnace_bed_kpa,0.9015838706483045
pressure_3_of_furnace_bed_kpa,cur_of_induced_draft_fan_mtr_a_a,0.9015838706483045
te_no_7_hp_heater_ol_feed_wtr_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9015630714396834
prs_hot_pri_air_in_aph_outl_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9015630714396834
cur_of_induced_draft_fan_mtr_a_a,pressure_of_sa_fan_b_outlet_kpa,0.9013434114031549
pressure_of_sa_fan_b_outlet_kpa,cur_of_induced_draft_fan_mtr_a_a,0.9013434114031549
lms_pdr_bin_flud_blwr_ol_prs_kpa,prs_of_condensate_pump_b_outl_mpa,0.9012858113759723
prs_of_condensate_pump_b_outl_mpa,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9012858113759723
te_no_6_hp_heater_ol_feed_wtr_adegc,press_2_3_of_furnace_b_bed_kpa,0.9011520159103076
press_2_3_of_furnace_b_bed_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9011520159103076
te_of_gas_in_ecmz_side_a_outl_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9008917542977943
te_no_6_hp_heater_ol_feed_wtr_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9008917542977943
cur_of_induced_draft_fan_mtr_a_a,flw_output_of_belt_coal_fdr_a1_t_h,0.9008375167353122
flw_output_of_belt_coal_fdr_a1_t_h,cur_of_induced_draft_fan_mtr_a_a,0.9008375167353122
flw_output_of_belt_coal_fdr_c2_t_h,flw_output_of_belt_coal_fdr_b2_t_h,0.9006624640793497
flw_output_of_belt_coal_fdr_b2_t_h,flw_output_of_belt_coal_fdr_c2_t_h,0.9006624640793497
cur_of_secondary_air_fan_mtr_b_a,prs_of_gas_in_aph_outlet_kpa,0.9005621516506722
prs_of_gas_in_aph_outlet_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9005621516506722
sa_fan_b_fq_speed_feedback_rpm,flw_of_cnd_water_before_dea_t_h,0.9005548331192671
flw_of_cnd_water_before_dea_t_h,sa_fan_b_fq_speed_feedback_rpm,0.9005548331192671
flw_output_of_belt_coal_fdr_a2_t_h,cur_of_induced_draft_fan_mtr_a_a,0.9002575918641691
cur_of_induced_draft_fan_mtr_a_a,flw_output_of_belt_coal_fdr_a2_t_h,0.9002575918641691
furnace_bed_temp_4_6_sel_adegc,total_paf_air_flow_knm3_h,0.900199096788747
total_paf_air_flow_knm3_h,furnace_bed_temp_4_6_sel_adegc,0.900199096788747
flw_output_of_belt_coal_fdr_c1_t_h,flw_output_of_belt_coal_fdr_b3_t_h,0.9000775916699144
flw_output_of_belt_coal_fdr_b3_t_h,flw_output_of_belt_coal_fdr_c1_t_h,0.9000775916699144
temp_of_gas_in_ltr_side_a_inl_adegc,total_paf_air_flow_knm3_h,0.9000286014020822
total_paf_air_flow_knm3_h,temp_of_gas_in_ltr_side_a_inl_adegc,0.9000286014020822
pressure_of_furnace_b_medium_pa,bed_temperature_average_adegc,0.9000088499185569
bed_temperature_average_adegc,pressure_of_furnace_b_medium_pa,0.9000088499185569
esp_comb_with_ff_b_inl_prs_2_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,-0.901145679953099
te_no_6_hp_heater_ol_feed_wtr_adegc,esp_comb_with_ff_b_inl_prs_2_kpa,-0.901145679953099
te_no_8_hp_heater_ol_feed_wtr_adegc,esp_comb_with_ff_b_outl_prs_kpa,-0.9012668471349354
esp_comb_with_ff_b_outl_prs_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,-0.9012668471349354
prs_of_condensate_pump_a_inlet_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9015913358505658
cur_of_induced_draft_fan_mtr_a_a,prs_of_condensate_pump_a_inlet_kpa,-0.9015913358505658
temp_of_4_lph_outl_wtr_adegc,prs_of_condensate_pump_a_inlet_kpa,-0.9018266611710059
prs_of_condensate_pump_a_inlet_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9018266611710059
prs_of_condensate_pump_a_inlet_kpa,flw_total_c_t_h,-0.9023061348608676
flw_total_c_t_h,prs_of_condensate_pump_a_inlet_kpa,-0.9023061348608676
flw_total_b_t_h,u_valve_a_inlet_static_prs_kpa,-0.9028517579395386
u_valve_a_inlet_static_prs_kpa,flw_total_b_t_h,-0.9028517579395386
cur_of_primary_air_fan_mtr_a_a,prs_of_condensate_pump_a_inlet_kpa,-0.9029949395099541
prs_of_condensate_pump_a_inlet_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9029949395099541
esp_comb_with_ff_b_outl_prs_kpa,main_steam_flow_sel_t_h,-0.9030713083867317
main_steam_flow_sel_t_h,esp_comb_with_ff_b_outl_prs_kpa,-0.9030713083867317
u_valve_b_inlet_static_prs_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9032571013418592
cur_of_induced_draft_fan_mtr_a_a,u_valve_b_inlet_static_prs_kpa,-0.9032571013418592
prs_of_condensate_pump_b_inlet_kpa,pressure_of_furnace_b_medium_pa,-0.9037749008509638
pressure_of_furnace_b_medium_pa,prs_of_condensate_pump_b_inlet_kpa,-0.9037749008509638
flw_output_of_belt_coal_fdr_b4_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9037767838519124
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.9037767838519124
prs_of_condensate_pump_a_outl_mpa,cur_of_secondary_air_fan_mtr_b_a,-0.9046605144499766
cur_of_secondary_air_fan_mtr_b_a,prs_of_condensate_pump_a_outl_mpa,-0.9046605144499766
pa_fan_b_fq_speed_feedback_rpm,prs_of_condensate_pump_a_outl_mpa,-0.9049299099634467
prs_of_condensate_pump_a_outl_mpa,pa_fan_b_fq_speed_feedback_rpm,-0.9049299099634467
flw_total_a_t_h,prs_of_condensate_pump_a_inlet_kpa,-0.9061071719579187
prs_of_condensate_pump_a_inlet_kpa,flw_total_a_t_h,-0.9061071719579187
flw_output_of_belt_coal_fdr_b3_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9062293008241714
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9062293008241714
te_no_7_hp_heater_ol_feed_wtr_adegc,esp_comb_with_ff_b_outl_prs_kpa,-0.9063712612912461
esp_comb_with_ff_b_outl_prs_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,-0.9063712612912461
u_valve_a_inlet_static_prs_kpa,furnace_bed_temp_4_6_sel_adegc,-0.9068325088379765
furnace_bed_temp_4_6_sel_adegc,u_valve_a_inlet_static_prs_kpa,-0.9068325088379765
prs_of_gas_in_ltr_side_b_outl_kpa,pressure_3_of_furnace_bed_kpa,-0.9069415404961522
pressure_3_of_furnace_bed_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9069415404961522
esp_comb_with_ff_b_outl_prs_kpa,pressure_of_sa_fan_b_outlet_kpa,-0.9082674830474212
pressure_of_sa_fan_b_outlet_kpa,esp_comb_with_ff_b_outl_prs_kpa,-0.9082674830474212
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9082888211152503
flw_output_of_belt_coal_fdr_b1_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9082888211152503
prs_of_condensate_pump_a_outl_mpa,so2_con_clean_flue_gas_rectifi_mg_m3,-0.9087920805012807
so2_con_clean_flue_gas_rectifi_mg_m3,prs_of_condensate_pump_a_outl_mpa,-0.9087920805012807
esp_comb_with_ff_b_inl_prs_1_kpa,pressure_3_of_furnace_bed_kpa,-0.9092240302155923
pressure_3_of_furnace_bed_kpa,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9092240302155923
pressure_1_of_furnace_a_bed_kpa,prs_of_condensate_pump_a_inlet_kpa,-0.9098838206807442
prs_of_condensate_pump_a_inlet_kpa,pressure_1_of_furnace_a_bed_kpa,-0.9098838206807442
u_valve_a_inlet_static_prs_kpa,furnace_bed_temp_7_9_sel_adegc,-0.9101831954817153
furnace_bed_temp_7_9_sel_adegc,u_valve_a_inlet_static_prs_kpa,-0.9101831954817153
pressure_3_of_furnace_bed_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9105999971273369
prs_of_gas_in_ecmz_side_b_outl_kpa,pressure_3_of_furnace_bed_kpa,-0.9105999971273369
cur_of_primary_air_fan_mtr_a_a,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9122434675790048
prs_of_gas_in_ltr_side_b_outl_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9122434675790048
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9129286551548423
flw_output_of_belt_coal_fdr_a2_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9129286551548423
prs_of_gas_in_ltr_side_b_outl_kpa,porcentagem_de_ar_primario_,-0.9137580680833787
porcentagem_de_ar_primario_,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9137580680833787
flw_output_of_belt_coal_fdr_b1_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9141573230467862
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9141573230467862
esp_comb_with_ff_b_inl_prs_2_kpa,pressure_3_of_furnace_bed_kpa,-0.9148957204521663
pressure_3_of_furnace_bed_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9148957204521663
pressure_3_of_furnace_bed_kpa,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9149833110571237
esp_comb_with_ff_a_inl_prs_2_kpa,pressure_3_of_furnace_bed_kpa,-0.9149833110571237
id_fan_b_move_impeller_pos_fdb_,prs_of_condensate_pump_a_outl_mpa,-0.9152439616812895
prs_of_condensate_pump_a_outl_mpa,id_fan_b_move_impeller_pos_fdb_,-0.9152439616812895
furnace_bed_temp_13_15_sel_adegc,u_valve_a_inlet_static_prs_kpa,-0.9154132236495046
u_valve_a_inlet_static_prs_kpa,furnace_bed_temp_13_15_sel_adegc,-0.9154132236495046
esp_comb_with_ff_b_inl_prs_1_kpa,porcentagem_de_ar_primario_,-0.9154747733608227
porcentagem_de_ar_primario_,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9154747733608227
prs_of_gas_in_ltr_side_b_outl_kpa,pressure_1_of_furnace_a_bed_kpa,-0.9156804733164564
pressure_1_of_furnace_a_bed_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9156804733164564
u_valve_a_inlet_static_prs_kpa,temp_of_furnace_a_outl_adegc,-0.9158546348938306
temp_of_furnace_a_outl_adegc,u_valve_a_inlet_static_prs_kpa,-0.9158546348938306
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9165240486591907
flw_output_of_belt_coal_fdr_b1_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9165240486591907
pressure_of_sa_fan_b_outlet_kpa,prs_of_condensate_pump_a_inlet_kpa,-0.9168505695000794
prs_of_condensate_pump_a_inlet_kpa,pressure_of_sa_fan_b_outlet_kpa,-0.9168505695000794
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9169523976864573
flw_output_of_belt_coal_fdr_b1_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9169523976864573
u_valve_a_inlet_static_prs_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,-0.9170109482508877
prs_air_in_stm_aph_paf_b_outl_kpa,u_valve_a_inlet_static_prs_kpa,-0.9170109482508877
hi_temperture_reheol_pres_mpa_mi,prs_of_condensate_pump_a_outl_mpa,-0.9173519156735656
prs_of_condensate_pump_a_outl_mpa,hi_temperture_reheol_pres_mpa_mi,-0.9173519156735656
prs_of_gas_in_ltr_side_a_outl_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9176672657409574
cur_of_induced_draft_fan_mtr_a_a,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9176672657409574
cur_of_primary_air_fan_mtr_a_a,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9179822056217211
esp_comb_with_ff_b_inl_prs_2_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9179822056217211
prs_of_gas_in_ecmz_side_b_outl_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9180363275513145
cur_of_primary_air_fan_mtr_a_a,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9180363275513145
u_valve_a_inlet_static_prs_kpa,temp_of_gas_in_ltr_side_a_inl_adegc,-0.9180459167136306
temp_of_gas_in_ltr_side_a_inl_adegc,u_valve_a_inlet_static_prs_kpa,-0.9180459167136306
porcentagem_de_ar_primario_,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9182554860975127
prs_of_gas_in_ecmz_side_b_outl_kpa,porcentagem_de_ar_primario_,-0.9182554860975127
temp_of_gas_in_ltr_side_a_outl_adegc,u_valve_a_inlet_static_prs_kpa,-0.9187390067813694
u_valve_a_inlet_static_prs_kpa,temp_of_gas_in_ltr_side_a_outl_adegc,-0.9187390067813694
prs_of_condensate_pump_a_outl_mpa,id_fan_a_move_impeller_pos_fdb_,-0.9187538869665451
id_fan_a_move_impeller_pos_fdb_,prs_of_condensate_pump_a_outl_mpa,-0.9187538869665451
temperature_of_cyclone_b_inlet_adegc,u_valve_a_inlet_static_prs_kpa,-0.9187695864467917
u_valve_a_inlet_static_prs_kpa,temperature_of_cyclone_b_inlet_adegc,-0.9187695864467917
flw_output_of_belt_coal_fdr_b1_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9189261287877546
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9189261287877546
flw_output_of_belt_coal_fdr_c2_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9191416213692496
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.9191416213692496
u_valve_b_inlet_static_prs_kpa,total_paf_air_flow_knm3_h,-0.9191898866977333
total_paf_air_flow_knm3_h,u_valve_b_inlet_static_prs_kpa,-0.9191898866977333
te_of_gas_in_ecmz_side_a_outl_adegc,u_valve_a_inlet_static_prs_kpa,-0.9193912763221451
u_valve_a_inlet_static_prs_kpa,te_of_gas_in_ecmz_side_a_outl_adegc,-0.9193912763221451
esp_comb_with_ff_b_inl_prs_2_kpa,pressure_1_of_furnace_a_bed_kpa,-0.9193991169714766
pressure_1_of_furnace_a_bed_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9193991169714766
status_operacao,u_valve_a_inlet_static_prs_kpa,-0.9194523539779895
u_valve_a_inlet_static_prs_kpa,status_operacao,-0.9194523539779895
porcentagem_de_ar_primario_,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9196969207401622
esp_comb_with_ff_b_inl_prs_2_kpa,porcentagem_de_ar_primario_,-0.9196969207401622
u_valve_a_inlet_static_prs_kpa,temperature_of_cyclone_a_inlet_adegc,-0.9197417953072488
temperature_of_cyclone_a_inlet_adegc,u_valve_a_inlet_static_prs_kpa,-0.9197417953072488
esp_comb_with_ff_a_inl_prs_2_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9205567322106785
cur_of_primary_air_fan_mtr_a_a,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9205567322106785
flw_output_of_belt_coal_fdr_b1_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9206339201301798
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b1_t_h,-0.9206339201301798
porcentagem_de_ar_primario_,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9210699913245914
esp_comb_with_ff_a_inl_prs_2_kpa,porcentagem_de_ar_primario_,-0.9210699913245914
prs_of_gas_in_ecmz_side_b_outl_kpa,pressure_1_of_furnace_a_bed_kpa,-0.921090364577674
pressure_1_of_furnace_a_bed_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.921090364577674
prs_of_condensate_pump_b_inlet_kpa,te_of_gas_in_ecmz_side_b_outl_adegc,-0.922065700427571
te_of_gas_in_ecmz_side_b_outl_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.922065700427571
